"Length 
(ft)",Year,Make_Antares,Country_France,Make_Fountaine Pajot,Country_Martinique,Region_Caribbean,Make_Outremer,Make_Leopard,Make_Lagoon,Region_Europe,Country_Croatia,GDP,Country_Texas,Region_USA,Country_Greece,Make_Bali,Country_Mexico,Country_Spain,Make_Nautitech,Listing Price (USD)
42.5,2019,0,0,0,0,0,0,0,1,1,0,35657.0,0,0,0,0,0,0,0,485500.0
52.0,2014,0,0,0,0,0,0,0,0,1,0,35657.0,0,0,0,0,0,0,0,997060.0
42.5,2006,0,0,0,0,0,0,1,0,1,0,35657.0,0,0,0,0,0,0,0,206708.0
39.0,2016,0,0,0,0,0,0,1,0,1,0,35657.0,0,0,0,0,0,0,0,460769.0
46.0,2009,0,0,0,0,0,0,0,0,1,0,35657.0,0,0,0,0,0,0,0,339514.0
39.5,2006,0,0,0,0,0,0,0,0,1,0,35657.0,0,0,0,0,0,0,1,206722.0
51.0,2008,0,0,0,0,0,0,0,1,1,0,83593.0,0,0,0,0,0,0,0,521397.0
39.0,2011,0,0,1,0,0,0,0,0,1,0,33486.0,0,0,0,0,0,0,0,302787.0
45.8,2011,0,0,0,0,0,0,0,1,1,0,33486.0,0,0,0,0,0,0,0,479431.0
39.0,2014,0,0,0,0,0,0,0,1,1,0,33486.0,0,0,0,0,0,0,0,327923.0
39.0,2014,0,0,0,0,0,0,0,1,1,0,33486.0,0,0,0,0,0,0,0,327712.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,33486.0,0,0,0,0,0,0,0,425144.0
47.0,2010,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,546813.0
47.0,2010,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,545648.0
46.0,2005,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,254636.0
46.0,2006,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,345577.0
43.0,2008,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,309860.0
43.0,2008,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,309506.0
47.0,2009,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,314925.0
39.0,2010,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,297709.0
39.0,2010,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,297369.0
39.0,2011,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,218725.0
43.6,2013,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,362911.0
39.0,2014,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,235251.0
39.0,2014,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,234982.0
47.0,2014,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,563836.0
49.0,2014,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,589724.0
39.0,2015,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,267025.0
43.6,2015,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,473362.0
43.6,2015,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,443526.0
43.6,2015,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,443019.0
49.0,2015,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,601884.0
49.0,2015,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,589724.0
49.0,2015,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,589343.0
49.0,2016,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,601884.0
49.0,2016,0,0,1,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,595804.0
46.0,2005,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,255179.0
46.0,2006,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,346315.0
47.0,2014,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,565040.0
38.0,2005,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,204921.0
44.6,2005,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,349833.0
44.6,2005,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,349560.0
48.0,2006,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,450000.0
44.6,2007,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,376556.0
44.6,2007,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,376262.0
41.0,2008,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,338028.0
41.0,2008,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,337640.0
51.0,2008,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,553247.0
39.0,2012,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,241298.0
39.0,2012,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,237000.0
39.0,2012,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,234000.0
45.8,2012,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,442581.0
45.8,2012,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,435736.0
45.8,2012,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,435020.0
45.8,2012,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,434093.0
39.0,2013,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,285558.0
45.8,2013,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,435306.0
45.8,2013,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,358056.0
45.8,2013,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,347000.0
45.8,2013,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,345000.0
45.8,2013,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,345000.0
52.0,2013,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,838446.0
52.0,2013,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,836660.0
38.0,2014,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,255984.0
38.0,2014,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,218725.0
38.0,2014,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,218259.0
38.0,2014,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,217261.0
45.8,2014,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,400537.0
45.8,2014,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,400142.0
45.8,2014,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,400142.0
38.0,2015,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,218259.0
38.4,2015,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,333556.0
38.4,2015,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,333174.0
38.4,2015,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,267025.0
42.0,2015,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,363562.0
42.0,2015,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,363145.0
45.8,2015,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,400142.0
52.0,2015,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,836660.0
38.0,2016,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,210000.0
38.4,2016,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,327591.0
38.4,2016,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,267331.0
52.0,2016,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,836660.0
42.5,2017,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,558110.0
42.5,2017,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,557470.0
42.5,2017,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,522848.0
42.5,2017,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,522510.0
42.5,2018,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,522848.0
42.5,2018,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,522248.0
42.5,2018,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,485155.0
42.5,2018,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,484286.0
38.0,2019,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,302570.0
38.0,2019,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,302224.0
38.0,2019,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,301925.0
42.5,2019,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,486371.0
42.5,2019,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,480291.0
42.5,2019,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,479740.0
45.8,2019,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,551710.0
45.8,2019,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,544435.0
45.8,2019,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,544435.0
46.0,2019,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,716932.0
46.0,2019,0,0,0,1,1,0,0,1,0,0,23622.11,0,0,0,0,0,0,0,715405.0
45.8,2014,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,400866.0
46.0,2008,0,0,0,1,1,0,1,0,0,0,23622.11,0,0,0,0,0,0,0,299000.0
39.0,2008,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,1,216047.0
39.0,2009,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,1,194422.0
39.0,2009,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,1,194200.0
44.0,2010,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,1,346188.0
44.0,2010,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,1,345919.0
44.0,2010,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,1,291527.0
44.0,2010,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,1,291300.0
44.0,2010,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,1,282000.0
44.0,2011,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,1,279162.0
39.5,2018,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,1,455529.0
39.5,2018,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,1,454706.0
47.0,2008,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,449893.0
47.0,2008,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,449602.0
47.0,2008,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,386665.0
47.0,2008,0,0,0,1,1,0,0,0,0,0,23622.11,0,0,0,0,0,0,0,386414.0
43.0,2018,0,0,0,0,0,0,0,0,0,0,69710.0,0,1,0,1,0,0,0,549000.0
43.0,2007,0,0,1,0,0,0,0,0,0,0,69710.0,0,1,0,0,0,0,0,320000.0
43.6,2016,0,0,1,0,0,0,0,0,0,0,69710.0,0,1,0,0,0,0,0,589000.0
44.6,2007,0,0,0,0,0,0,0,1,0,0,69710.0,0,1,0,0,0,0,0,310000.0
41.0,2008,0,0,0,0,0,0,0,1,0,0,69710.0,0,1,0,0,0,0,0,389900.0
44.6,2008,0,0,0,0,0,0,0,1,0,0,69710.0,0,1,0,0,0,0,0,359000.0
44.6,2009,0,0,0,0,0,0,0,1,0,0,69710.0,0,1,0,0,0,0,0,525000.0
38.0,2007,0,0,0,0,0,0,0,0,0,0,69710.0,0,1,0,0,0,0,0,226900.0
39.0,2016,0,0,1,0,0,0,0,0,0,0,83593.0,0,1,0,0,0,0,0,395000.0
47.0,2007,0,0,0,0,0,0,0,0,0,0,83593.0,0,1,0,0,0,0,0,429900.0
39.0,2005,0,0,1,0,1,0,0,0,0,0,10045.0,0,0,0,0,1,0,0,210000.0
44.6,2008,0,0,0,0,1,0,0,1,0,0,10045.0,0,0,0,0,1,0,0,303674.0
44.6,2008,0,0,0,0,1,0,0,1,0,0,10045.0,0,0,0,0,1,0,0,303437.0
42.0,2014,0,0,0,0,1,0,0,1,0,0,10045.0,0,0,0,0,1,0,0,440000.0
38.4,2016,0,0,0,0,1,0,0,1,0,0,10045.0,0,0,0,0,1,0,0,399000.0
45.8,2016,0,0,0,0,1,0,0,1,0,0,10045.0,0,0,0,0,1,0,0,650000.0
45.8,2019,0,0,0,0,1,0,0,1,0,0,10045.0,0,0,0,0,1,0,0,599000.0
52.0,2018,0,0,0,0,1,0,0,0,0,0,10045.0,0,0,0,0,1,0,0,1075000.0
43.0,2006,0,0,0,0,1,0,0,0,0,0,10045.0,0,0,0,0,1,0,0,344705.0
43.0,2006,0,0,0,0,1,0,0,0,0,0,10045.0,0,0,0,0,1,0,0,315000.0
38.0,2008,0,0,0,0,1,0,0,0,0,0,10045.0,0,0,0,0,1,0,0,350000.0
41.0,2015,0,0,0,0,1,0,0,0,0,0,10045.0,0,0,0,0,1,0,0,455000.0
39.0,2012,0,0,0,0,0,0,0,0,1,0,57767.0,0,0,0,0,0,0,0,229578.0
43.6,2015,0,0,1,0,0,0,0,0,1,0,57767.0,0,0,0,0,0,0,0,544974.0
44.6,2007,0,0,0,0,1,0,0,1,0,0,28047.0,0,0,0,0,0,0,0,310000.0
51.0,2012,0,0,0,0,1,0,0,1,0,0,28047.0,0,0,0,0,0,0,0,465000.0
45.8,2015,0,0,0,0,1,0,0,1,0,0,28047.0,0,0,0,0,0,0,0,480000.0
38.0,2016,0,0,0,0,1,0,0,1,0,0,28047.0,0,0,0,0,0,0,0,149000.0
39.0,2010,0,0,0,0,1,0,0,0,0,0,28047.0,0,0,0,0,0,0,0,275000.0
38.0,2012,0,0,0,0,0,0,0,0,0,0,76753.0,0,1,0,0,0,0,0,292000.0
41.6,2006,0,0,0,0,0,0,0,0,0,0,76753.0,0,1,0,0,0,0,0,349000.0
42.5,2017,0,0,0,0,0,0,0,1,0,0,56095.0,0,1,0,0,0,0,0,545000.0
42.5,2017,0,0,0,0,0,0,0,0,0,0,56095.0,0,1,0,0,0,0,0,545000.0
47.0,2011,0,0,1,0,1,0,0,0,0,0,14617.0,0,0,0,0,0,0,0,450000.0
47.0,2012,0,0,1,0,1,0,0,0,0,0,14617.0,0,0,0,0,0,0,0,249000.0
45.8,2013,0,0,0,0,1,0,0,1,0,0,14617.0,0,0,0,0,0,0,0,540000.0
52.0,2016,0,0,0,0,1,0,0,1,0,0,14617.0,0,0,0,0,0,0,0,690000.0
39.0,2005,0,0,0,0,1,0,1,0,0,0,14617.0,0,0,0,0,0,0,0,200000.0
55.0,2016,0,0,0,0,0,0,0,0,1,0,24567.0,0,0,0,0,0,0,0,845069.0
42.0,2013,0,0,0,0,0,0,0,0,1,0,24567.0,0,0,0,0,0,0,0,229900.0
41.0,2013,0,0,0,0,0,0,0,0,1,0,24567.0,0,0,0,0,0,0,0,273584.0
39.0,2010,0,0,1,0,0,0,0,0,1,0,24567.0,0,0,0,0,0,0,0,278887.0
51.0,2008,0,0,0,0,0,0,0,1,1,0,24567.0,0,0,0,0,0,0,0,546613.0
51.0,2008,0,0,0,0,0,0,0,1,1,0,24567.0,0,0,0,0,0,0,0,545648.0
42.0,2011,0,0,0,0,0,0,0,1,1,0,24567.0,0,0,0,0,0,0,0,333781.0
42.5,2011,0,0,0,0,0,0,0,1,1,0,24567.0,0,0,0,0,0,0,0,325000.0
42.5,2011,0,0,0,0,0,0,0,1,1,0,24567.0,0,0,0,0,0,0,0,325000.0
39.0,2012,0,0,0,0,0,0,0,1,1,0,24567.0,0,0,0,0,0,0,0,315575.0
38.4,2014,0,0,0,0,0,0,0,1,1,0,24567.0,0,0,0,0,0,0,0,327968.0
38.4,2014,0,0,0,0,0,0,0,1,1,0,24567.0,0,0,0,0,0,0,0,327712.0
45.8,2017,0,0,0,0,0,0,0,1,1,0,24567.0,0,0,0,0,0,0,0,600000.0
45.8,2017,0,0,0,0,0,0,0,1,1,0,24567.0,0,0,0,0,0,0,0,600000.0
45.8,2017,0,0,0,0,0,0,0,1,1,0,24567.0,0,0,0,0,0,0,0,582600.0
43.0,2007,0,0,1,0,1,0,0,0,0,0,32640.0,0,0,0,0,0,0,0,315000.0
51.0,2012,0,0,0,0,1,0,0,1,0,0,32640.0,0,0,0,0,0,0,0,499000.0
45.8,2016,0,0,0,0,1,0,0,1,0,0,32640.0,0,0,0,0,0,0,0,495000.0
45.8,2018,0,0,0,0,1,0,0,1,0,0,32640.0,0,0,0,0,0,0,0,545000.0
40.0,2017,0,0,0,0,0,0,0,0,0,0,64296.0,0,1,0,0,0,0,1,398000.0
42.5,2011,0,0,0,0,1,0,1,0,0,0,18082.0,0,0,0,0,0,0,0,339000.0
42.5,2011,0,0,0,0,1,0,1,0,0,0,18082.0,0,0,0,0,0,0,0,339000.0
48.0,2015,0,0,0,0,1,0,1,0,0,0,9414.0,0,0,0,0,0,0,0,499000.0
48.0,2015,0,0,0,0,1,0,1,0,0,0,9414.0,0,0,0,0,0,0,0,439000.0
39.0,2016,0,0,0,0,1,0,1,0,0,0,9414.0,0,0,0,0,0,0,0,319000.0
43.0,2016,0,0,0,0,1,0,0,0,0,0,9414.0,0,0,0,1,0,0,0,415000.0
43.0,2008,0,0,1,0,1,0,0,0,0,0,9414.0,0,0,0,0,0,0,0,390827.0
43.0,2009,0,0,1,0,1,0,0,0,0,0,9414.0,0,0,0,0,0,0,0,329000.0
49.0,2016,0,0,1,0,1,0,0,0,0,0,9414.0,0,0,0,0,0,0,0,735636.0
44.6,2010,0,0,0,0,1,0,0,1,0,0,9414.0,0,0,0,0,0,0,0,345000.0
46.0,2010,0,0,0,0,1,0,1,0,0,0,9414.0,0,0,0,0,0,0,0,415000.0
53.5,2013,0,0,0,0,1,0,0,0,0,0,9414.0,0,0,0,0,0,0,1,795000.0
44.6,2010,0,0,0,0,1,0,0,1,0,0,28988.0,0,0,0,0,0,0,0,345000.0
42.0,2015,0,0,0,0,0,0,0,0,1,0,30103.0,0,0,0,1,0,1,0,455973.0
43.0,2015,0,0,0,0,0,0,0,0,1,0,30103.0,0,0,0,1,0,1,0,455449.0
43.0,2016,0,0,0,0,0,0,0,0,1,0,30103.0,0,0,0,1,0,1,0,485155.0
44.6,2016,0,0,0,0,0,0,0,0,1,0,30103.0,0,0,0,1,0,1,0,363154.0
46.85,2017,0,0,0,0,0,0,0,0,1,0,30103.0,0,0,0,1,0,1,0,314051.0
41.0,2018,0,0,0,0,0,0,0,0,1,0,30103.0,0,0,0,1,0,1,0,424393.0
38.7,2006,0,0,0,0,0,0,0,0,1,0,30103.0,0,0,0,0,0,1,0,223109.0
38.7,2006,0,0,0,0,0,0,0,0,1,0,30103.0,0,0,0,0,0,1,0,220475.0
38.7,2006,0,0,0,0,0,0,0,0,1,0,30103.0,0,0,0,0,0,1,0,219766.0
42.0,2009,0,0,0,0,0,0,0,0,1,0,30103.0,0,0,0,0,0,1,0,364170.0
42.0,2009,0,0,0,0,0,0,0,0,1,0,30103.0,0,0,0,0,0,1,0,363802.0
53.0,2008,0,0,0,0,0,0,0,0,1,0,30103.0,0,0,0,0,0,1,0,632282.0
55.0,2016,0,0,0,0,0,0,0,0,1,0,30103.0,0,0,0,0,0,1,0,845069.0
55.0,2016,0,0,0,0,0,0,0,0,1,0,30103.0,0,0,0,0,0,1,0,845069.0
43.6,2015,0,0,1,0,0,0,0,0,1,0,30103.0,0,0,0,0,0,1,0,480291.0
43.6,2015,0,0,1,0,0,0,0,0,1,0,30103.0,0,0,0,0,0,1,0,479310.0
49.0,2015,0,0,1,0,0,0,0,0,1,0,30103.0,0,0,0,0,0,1,0,910312.0
49.0,2016,0,0,1,0,0,0,0,0,1,0,30103.0,0,0,0,0,0,1,0,922450.0
39.0,2018,0,0,1,0,0,0,0,0,1,0,30103.0,0,0,0,0,0,1,0,457738.0
39.0,2018,0,0,1,0,0,0,0,0,1,0,30103.0,0,0,0,0,0,1,0,449087.0
41.0,2019,0,0,1,0,0,0,0,0,1,0,30103.0,0,0,0,0,0,1,0,697906.0
40.5,2005,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,303395.0
40.6,2006,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,302787.0
51.0,2006,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,515334.0
44.6,2007,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,394877.0
44.6,2007,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,394469.0
44.6,2007,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,339729.0
44.6,2007,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,309506.0
51.0,2007,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,594150.0
41.0,2008,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,327968.0
41.0,2008,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,327712.0
44.6,2008,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,431327.0
44.6,2008,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,430881.0
44.6,2010,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,424812.0
45.8,2013,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,516246.0
45.8,2013,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,515844.0
38.4,2014,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,241536.0
38.4,2015,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,334380.0
42.5,2016,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,461585.0
42.5,2016,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,460769.0
38.5,2017,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,382331.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,547167.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,546613.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,546613.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,545648.0
45.8,2017,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,582024.0
38.5,2018,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,498530.0
38.5,2018,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,498026.0
38.5,2018,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,411782.0
38.5,2018,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,411055.0
38.5,2018,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,385427.0
42.5,2018,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,557060.0
42.5,2018,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,556076.0
42.5,2019,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,594737.0
42.5,2019,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,557773.0
45.8,2019,0,0,0,0,0,0,0,1,1,0,30103.0,0,0,0,0,0,1,0,594150.0
39.5,2015,0,0,0,0,0,0,0,0,1,0,30103.0,0,0,0,0,0,1,1,382210.0
39.5,2015,0,0,0,0,0,0,0,0,1,0,30103.0,0,0,0,0,0,1,1,364424.0
39.5,2015,0,0,0,0,0,0,0,0,1,0,30103.0,0,0,0,0,0,1,1,363765.0
45.0,2018,0,0,0,0,0,0,0,0,1,0,30103.0,0,0,0,0,0,1,1,613367.0
53.5,2012,0,0,0,0,0,0,0,0,1,0,30103.0,0,0,0,0,0,1,0,790352.0
39.0,2012,0,0,0,0,0,0,0,1,1,0,61028.0,0,0,0,0,0,0,0,236681.0
39.0,2017,0,0,0,0,0,0,0,1,1,0,61028.0,0,0,0,0,0,0,0,511198.0
52.0,2017,0,0,0,0,0,0,0,1,1,0,61028.0,0,0,0,0,0,0,0,547167.0
38.5,2019,0,0,0,0,0,0,0,1,1,0,61028.0,0,0,0,0,0,0,0,474302.0
38.5,2019,0,0,0,0,0,0,0,1,1,0,61028.0,0,0,0,0,0,0,0,474278.0
39.0,2006,0,0,1,0,0,0,0,0,0,0,59802.0,1,1,0,0,0,0,0,219000.0
41.0,2019,0,0,1,0,0,0,0,0,0,0,59802.0,1,1,0,0,0,0,0,671824.0
52.0,2014,0,0,0,0,0,0,0,1,0,0,59802.0,1,1,0,0,0,0,0,799000.0
42.5,2019,0,0,0,0,0,0,0,1,0,0,59802.0,1,1,0,0,0,0,0,589000.0
42.5,2019,0,0,0,0,0,0,0,1,0,0,59802.0,1,1,0,0,0,0,0,589000.0
44.0,2007,0,0,0,0,1,0,0,0,0,0,16032.0,0,0,0,0,0,0,0,220000.0
43.0,2015,0,0,0,0,0,0,0,0,1,0,9661.0,0,0,0,1,0,0,0,519000.0
47.0,2007,0,0,1,0,0,0,0,0,1,0,9661.0,0,0,0,0,0,0,0,345919.0
43.0,2008,0,0,1,0,0,0,0,0,1,0,9661.0,0,0,0,0,0,0,0,285231.0
43.0,2008,0,0,1,0,0,0,0,0,1,0,9661.0,0,0,0,0,0,0,0,261424.0
39.0,2011,0,0,1,0,0,0,0,0,1,0,9661.0,0,0,0,0,0,0,0,267522.0
39.0,2011,0,0,1,0,0,0,0,0,1,0,9661.0,0,0,0,0,0,0,0,266761.0
39.0,2011,0,0,1,0,0,0,0,0,1,0,9661.0,0,0,0,0,0,0,0,266761.0
43.0,2011,0,0,1,0,0,0,0,0,1,0,9661.0,0,0,0,0,0,0,0,339850.0
45.7,2018,0,0,1,0,0,0,0,0,1,0,9661.0,0,0,0,0,0,0,0,789553.0
45.7,2018,0,0,1,0,0,0,0,0,1,0,9661.0,0,0,0,0,0,0,0,788158.0
